Spread,Is Favorite Home Team,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
14,1,0.27999999999999997,-1,1,5,-1,-2.0799999999999983,-0.32000000000000006,13.5,-2.3200000000000003,2.2,1.5,3.2,-0.39999999999999997,5.699999999999999,-2.6999999999999997,-0.30000000000000027,-3.5,-0.19999999999999996,-0.8,-1.2,-0.2,-0.19999999999999996,-0.19999999999999998,-2.2,0.2,0,0.6000000000000001,2,-0.5,1.8000000000000007,2.1,-0.20000000000000018,0.20000000000000007,2.4000000000000004,2,1.4,0,-48.39999999999999,33.6,45.599999999999994,18.2,1,0,1,-0.4,0.44999999999999996,-0.3400000000000001,0.44999999999999996,-0.29000000000000004,2.799999999999999,-0.2,-5.2,-1.3,70.6,17.299999999999997,-35.39999999999999,-10.8,16.199999999999996,9.8,12.2,-1.9000000000000004,-1.5000000000000004,0.19999999999999996,0.5,0.5,0.10000000000000142,2.8,11.1,-1.7000000000000002,0.3999999999999999,0.7,2.4,-0.6000000000000001,9.810000000000002,-4.16,6.6,-5.75,2.4000000000000004,1.4000000000000001,2.4,-0.29999999999999993,0.7,1,4.699999999999999,-0.7,87.59999999999997,10.600000000000001,-58.39999999999999,-8.099999999999998,1.299999999999999,2,0.8999999999999999,0.2,32
14.5,1,0.10000000000000003,3,4,-4,1,4.8799999999999955,-7.01,7.3,3.12,0.3999999999999999,-0.6,-0.6,-0.7,4.300000000000001,-3.0999999999999996,-6.7,0.3,-0.30000000000000004,0,-1.3,-0.1,0.5999999999999999,-0.8,-1.4000000000000001,0.6,-0.19999999999999996,-0.8999999999999999,-1.2,-0.19999999999999998,-0.40000000000000036,2.6,-4.4,-0.7,0.40000000000000036,1.4,-1.6,-0.6,-21,59.3,88,-8.2,0,0,-1,-0.30000000000000004,-0.029999999999999805,-1.22,-0.029999999999999805,0.8400000000000001,4,-5.300000000000001,-10,1.1,100.70000000000002,-66.3,-156.3,27.5,3.8000000000000007,4.8,-6.2,-5.1,-0.5000000000000004,1.5,2.5,-0.39999999999999997,-1,10.6,5,-2.3,-0.10000000000000009,-0.4,-1.1,-0.5,7.649999999999999,-5.83,-26,3.5700000000000003,0.6000000000000001,0.20000000000000007,-0.4,-0.6,-0.7,0.3,0.3,-1.2,88.90000000000003,-26.799999999999997,-131.1,3.3000000000000007,0.8999999999999995,-1.0999999999999999,0.3,0.5,3
10.5,1,0.32,1,-2,-12,-1,3.4000000000000057,4.42,-17.880000000000003,-6.66,1.4,0.7,-2.6,-0.5,3.3999999999999986,-0.19999999999999996,-14.6,-1.3,0.30000000000000004,-0.30000000000000004,1.3,-0.1,-0.5999999999999999,-2.3,-0.6000000000000001,0.30000000000000004,0.9,-0.4,0.9,0.5,1.4000000000000004,3.6999999999999997,3.4,0.4,1.5999999999999996,1.6,-1.4,-0.5,-59.5,-15.100000000000001,19.5,-2.6999999999999993,-0.4,1.9,1.6,-0.7,-1.1800000000000002,-3.25,1.45,1.65,2.4000000000000004,2.7,2.4,-3.8,45.5,83.9,85.5,-57.4,11.2,9.5,-10.799999999999999,-4.4,-1.7999999999999998,-0.2,0.19999999999999996,0.10000000000000003,1.1000000000000014,0.7999999999999998,-24.9,0.9,1.2,0.6000000000000001,3.2,0.1,4.969999999999999,3.42,-11.7,-7.05,1.5,0.8,-2.5,-0.7999999999999999,1.9,2.9000000000000004,3.9,-0.1,65.60000000000002,44.599999999999994,-116.4,-32.1,0.5,3,-2.2,-0.49999999999999994,16
14,1,0.24000000000000005,5,0,-8,-1,8.530000000000008,6.819999999999999,4.52,2.83,1.5,-0.5,-3.5,0.30000000000000004,5.799999999999999,1.4000000000000001,-10.2,-2.6,0,1,2,0.2,-1,0,-1,-0.10000000000000003,0.4,0.4,0.4,0.30000000000000004,3.7,-0.3,-1.3,0.3,1.9000000000000004,-1.1,-2.1,-0.30000000000000004,-44.69999999999999,0.8999999999999986,71.30000000000001,14.9,0.19999999999999996,-0.5,-1.8,-0.19999999999999998,-2.42,-0.8900000000000001,-2.42,-0.06,1.3000000000000007,2,-7.699999999999999,-0.7,38.20000000000002,51.2,-56.800000000000004,7.5,13.299999999999999,-5.3,-15.700000000000001,-0.7,-1.2000000000000002,-0.5,0.7999999999999999,0.3,11.199999999999996,-8.5,-13.799999999999999,-2.2,0.6000000000000001,0,-0.4,0.3,10.019999999999996,-5.66,-21.8,-3.37,1.5999999999999999,-0.7,-2.4,-0.09999999999999998,1.6,-0.1,0.5999999999999999,0.49999999999999994,113,3.6999999999999993,-88,-11.1,2.1999999999999993,1.1,-1.2,0.6,3
15.5,0,0.07692307692307693,6,0,4,-4,19.059999999999995,0,0.44999999999999996,7.210000000000001,1.7,0,-0.3,1.2,9.399999999999999,0,4.4,-0.10000000000000009,-1.2999999999999998,0,-1.3,0.7,-1.0000000000000002,0,-1,0.5,0.39999999999999997,0,1.4,-1.6,2.7,0,0.7000000000000002,0.7,1.7000000000000002,0,-0.30000000000000004,1.7,-117,0,-70,-10.999999999999996,0.7,0,-1.3,1.2,-3.6400000000000006,0,-3.6400000000000006,2.03,5,0,0,0.5,119.39999999999998,0,37.400000000000006,-7.100000000000001,14.7,0,0.7,9.7,-2.7,0,-1.7,-0.19999999999999996,4.300000000000001,0,10.3,-7.2,0.30000000000000004,0,0.3,-1.2,26.15,0,12.82,0,1.9999999999999998,0,0,1.5,1.3,0,1.3,-1.7,186,0,103,-46,2.6999999999999993,0,1.4,-0.1,20
9.5,1,0.1538461538461538,-2,0,3,1,2.6599999999999966,0,1.66,-1.2000000000000002,1.0000000000000002,0,0,0,0.3999999999999986,0,4.4,-3.5999999999999996,-1,0,0,-1,0,0,-2,-1,0.7,0,-0.3,-0.3,1,0,6,0,0.2999999999999998,0,2.3,0.3,-28.700000000000003,0,38.3,62.3,-0.9999999999999998,0,1,1,-1.2200000000000002,0,-3.78,-1.2200000000000002,1.3000000000000007,0,1.2999999999999998,-0.7000000000000002,-5,0,95,-81,3,0,14,-4,-0.7000000000000002,0,1.3,1.3,-1,0,7,0,0,0,1,0,15.720000000000002,0,1.43,-6.07,0.40000000000000036,0,1.4,-0.6,0,0,3,1,-3,0,151,-94,-1,0,2.1999999999999997,-2.8000000000000003,-15
13.5,1,0.11813186813186816,2,1,-1,-7,-6.349999999999994,3.91,-11.06,-14.47,1.8,0.2,-0.19999999999999996,0.8,9.5,0.2,-8.5,-6.5,0.10000000000000009,0.1,1.1,-0.8999999999999999,0.30000000000000004,-0.4,1.3,0.3,-0.30000000000000004,-0.3,-0.3,0.7,3.8,0.2,1.8,-0.2,2.5999999999999996,0.3,-0.39999999999999997,0.09999999999999998,-174.89999999999998,-4.5,78.1,113.6,-0.5,-0.2,-0.5,0.5,0.27,-0.47,4.82,4.82,4.500000000000001,0.5,-3.5,-3.5,108,24.7,17,-102.5,16.5,1.5,-3.5,2.5,-4.5,-0.2,1.5,2.5,7.100000000000001,0.8,-5.9,-3.4,-0.9999999999999998,-0.4,-1,1,35.21,3.64,-20.35,-24.79,2.2,0.2,-0.8,0.7,-1.3,0,-2.3,0.7,161.10000000000002,26.1,-69.9,-138.4,1.5999999999999996,0.5,0.19999999999999996,-1.5,25
15,0,0.28571428571428564,6,-1,2,2,-4.030000000000001,1,3.389999999999999,9.25,1.2999999999999998,-0.4,0.30000000000000004,0.3,4,1.6,1,7,-2,0,-2,1,-1.2999999999999998,0.39999999999999997,1.7,0.2,1.5,-0.2,-0.5,-1.5,3.5,0.7999999999999998,2.5,1,3,0,1,0.5,40.80000000000001,-47.900000000000006,-35.19999999999999,-102.7,0,0.6,2,-1,-3.2700000000000005,1.4200000000000002,8.459999999999999,-1.01,-0.8000000000000007,0.20000000000000007,0.20000000000000018,6.2,24.5,-9.500000000000004,-4.5,69.5,14,-2.7,1,2.5,1.5,-1.1,-1.5,-2,11.5,1.5,5.5,1.5,1,0,1,-2,12.810000000000002,-1.6899999999999995,3.209999999999999,2.66,1.7999999999999998,-0.5,-0.19999999999999996,0.3,2.3,-0.4,-0.7,-2.2,66,0.29999999999999716,18.000000000000014,70,0.3000000000000007,0.20000000000000007,1.6,1,26
10.5,1,0.1428571428571428,-1,0,-1,4,2.299999999999997,-1.3900000000000001,-2.67,-1.58,1.7999999999999998,0.4,0.8,-0.19999999999999996,2.5,-0.19999999999999996,-4.5,-3,-0.8,-0.2,1.2,-0.8,0,0,-1,1,0.30000000000000004,-0.1,0.30000000000000004,0.8,4.800000000000001,2.4,0.8,-1.7,1.7000000000000002,0.39999999999999997,-0.3,-0.3,-39.500000000000014,-12.5,50.5,47.5,0.19999999999999996,-0.5,-0.8,2.2,-1.45,0.35,0.72,0.37,3.8000000000000007,0.10000000000000009,1.8,-1.7,158.2,15.6,108.2,-57.8,10.299999999999997,1.9000000000000001,0.3,-1.2,-0.7999999999999998,-0.5,1.2,1.2,-4,-1,-6,4.5,0.5,-0.09999999999999998,-0.5,1.5,3.3599999999999994,-2.4,-3.579999999999999,-0.3500000000000001,1,0,0,0,0.5,-0.19999999999999996,0.5,0.5,127.5,-4.1,35.5,-43.5,3,0.30000000000000004,1.3,-1,-6
16.5,1,0.19999999999999996,3,2,-1,-3,-0.6199999999999974,3.35,-10.48,-1.02,0.5999999999999996,0.6,-1.4,0.09999999999999998,0.1999999999999993,1.5999999999999999,-4.8,-1.3,-1.8,-0.4,0.19999999999999996,0.2,-1.2000000000000002,-0.19999999999999998,-1.2,-0.2,1.2000000000000002,0.8999999999999999,0.19999999999999996,0.7,3.5999999999999996,2.5999999999999996,-1.4,-1.4,2.3999999999999995,1.4,-0.6000000000000001,0.4,64.19999999999999,-89.5,-113.8,58.2,0.7999999999999999,0.10000000000000003,0.7999999999999998,-0.19999999999999996,-0.9699999999999998,-0.47000000000000003,-0.67,-2.19,0.7999999999999989,-1.2,-7.2,-1.6999999999999997,30.399999999999977,0.09999999999999787,-134.6,6.400000000000006,11.600000000000001,7.300000000000001,-11.4,4.6,1.5999999999999996,-2,-1.4,1.1,5.599999999999998,5.2,-1.4000000000000001,-4.3999999999999995,1.2,0.9,0.2,0.7,-1.8100000000000023,17.240000000000002,14.860000000000001,-13.31,1.4,0.8,-1.5999999999999999,0.8999999999999999,2.4,1.1,1.4,0.8999999999999999,13.399999999999977,-7.599999999999998,-217.60000000000002,17.400000000000006,1,1.7,-2.3,0.29999999999999993,21
10.5,1,0.2,6,1,-1,2,3.4299999999999997,2.7899999999999996,6.619999999999999,-2.8899999999999997,1.4,1,1.4,0.7,8.399999999999999,1.4,7.4,1.7,0.6000000000000001,-0.4,0.6,0.4,-0.8,-0.8,-3.8,0.7,0.4,0,-0.6000000000000001,0.19999999999999998,2.5999999999999996,1.2,-0.40000000000000036,-0.10000000000000009,2.3999999999999995,0.7,2.4,0.6000000000000001,-72.79999999999998,-16.2,-71.8,-9.100000000000001,0.3999999999999999,0,-1.6,1.6,1.02,-1.04,-9.690000000000001,0.62,1,0.7000000000000002,5,0,-8.800000000000011,-10.800000000000004,114.2,-3.1000000000000014,16.200000000000003,4.2,13.2,5.499999999999999,-1.9999999999999996,-0.30000000000000004,-2,0,17.2,3.8,0.20000000000000018,3.5,0.19999999999999996,0.2,-1.8,1,7.460000000000001,0.41999999999999993,9.13,-5.87,2.1999999999999997,0.5,2.2,1,1,1,2,0.30000000000000004,122.19999999999999,31.200000000000003,215.2,7.999999999999998,1,0.8,2.1,0.5,6
17,1,0.26666666666666666,7,2,8,2,7.82,6.37,-1.2699999999999996,0.34999999999999964,1.4,0.7999999999999999,0.4,0.4,7.800000000000001,2.8000000000000003,10.8,0.8000000000000003,-1,-0.3,-1,1,0,-1,1,-2,0.8,0.1,0.8,0.30000000000000004,0.8000000000000003,1.2000000000000002,2.8,1.2999999999999998,1.4000000000000004,1,2.4,0.4,-52.599999999999994,-45.599999999999994,-14.600000000000009,-9.099999999999998,0.7999999999999999,0.2,0.8,-0.7,-0.5600000000000005,-3.14,0.9600000000000001,-6.8100000000000005,2.799999999999999,0.5,0.8,2.3000000000000003,56.80000000000001,14.8,39.8,27.3,9.6,5.3,11.6,0.10000000000000009,0,-1,1,-0.5,10.8,3.5,4.8,5.8,1.2000000000000002,-0.2,1.2000000000000002,-0.30000000000000004,8.869999999999997,8.870000000000001,-0.46999999999999975,1.9500000000000002,1.4000000000000001,0.7,1.4,-0.10000000000000009,1.2000000000000002,0.9,0.2,1.7,138.2,32.5,96.19999999999999,25.699999999999996,1.4000000000000004,0.6000000000000001,-0.39999999999999997,0.5,10
9.5,0,0.2895833333333333,9,-2,-2,3,5.359999999999999,-8.42,-15.370000000000001,4.75,1.7000000000000002,-0.3,1.7,0,7.600000000000001,-5,-1.4000000000000001,3.9000000000000004,-0.9,-1.6,-1.9,0.7999999999999999,0.19999999999999996,-0.09999999999999998,-1.8,0.8,0.19999999999999996,0.9,2.2,-0.1,4.6,0.6000000000000001,1.6,-3.0999999999999996,2.9000000000000004,0.30000000000000004,1.9,-0.8,-120.89999999999999,63.099999999999994,1.1000000000000014,-3.299999999999997,1.2000000000000002,0.9,1.2,-0.8,-0.52,2.54,-3.55,-0.27,1.1999999999999993,-5.8,-5.8,1.8,23.19999999999999,-78.8,-42.8,-19.8,14.399999999999999,-1.5999999999999996,11.4,-2,-2.5,1.5000000000000002,0.5,-0.2,18.8,1.8,10.8,-0.20000000000000007,0.8999999999999999,0.9,1.9,-0.09999999999999998,22.01,-8.29,-6.87,-3.45,1.5999999999999999,-0.4,1.5999999999999999,0.30000000000000004,0.7,1,3.6999999999999997,-0.9,121.5,-46.099999999999994,101.5,13.5,1.2999999999999998,-0.8,0.5,-0.8,9
9.5,0,0.28958333333333336,5,0,-7,4,-1.210000000000008,-1.31,-4.9399999999999995,9.940000000000001,2.2,0.8999999999999999,0.19999999999999996,0.5,9.2,0.5999999999999999,2.2,5.6,-0.7,-1,-2.7,0.30000000000000004,-0.19999999999999996,0.19999999999999998,-1.2000000000000002,-0.2,1.4999999999999998,-0.9,-1.5,-0.49999999999999994,5.5,2.2,6.5,1.8,3.5,1.1,2.5,0.5,-85,-25.3,-34,-103.4,0.10000000000000009,-0.6,-0.8999999999999999,-0.9,-0.9099999999999999,1.6500000000000001,-0.21999999999999997,-1.77,5.800000000000001,0.40000000000000013,1.7999999999999998,4.8,128.8,22.5,141.8,106.5,19.1,5.800000000000001,8.100000000000001,2.7,-2,-0.7000000000000001,-1,-2,8.399999999999999,0.09999999999999987,-5.6,1.8,1.1,-1.2,-2.9000000000000004,-0.5,19.800000000000004,-1.0899999999999999,-6.3500000000000005,10.27,2.4,0.7,0.3999999999999999,0.1,1.3,-1.4,-1.7,-0.30000000000000004,166.3,7,121.3,107,1.6000000000000005,1.8,4.1,1.6,33
16.5,1,0.23529411764705882,3,-2,-3,-3,4.560000000000002,-8.5,8.97,-10.65,1.8,-1.5,-4.2,-0.7999999999999999,7.200000000000001,-8.2,-14.8,-3.0999999999999996,-0.7000000000000001,-1.1,0.3,-0.3,-0.3999999999999999,-0.39999999999999997,0.6000000000000001,0.19999999999999996,-0.10000000000000009,-0.09999999999999998,-0.1,-0.49999999999999994,3.1999999999999997,-4.1,-2.8,1.5999999999999999,2.5999999999999996,-2.0999999999999996,-3.4,0,-89.1,119.89999999999999,-19.10000000000001,46.6,-0.30000000000000004,0.4,0.7,0.7,-2.1100000000000003,-1.6600000000000001,-2.1100000000000003,0.33999999999999997,0.6999999999999993,-9.7,-14.3,1.2999999999999998,48.099999999999994,-167.60000000000002,-238.9,68.4,14.499999999999998,-13.5,-27.5,-3.1000000000000005,-1.9,3.0999999999999996,0.09999999999999987,0.7999999999999999,11.100000000000001,2.0999999999999996,0.09999999999999964,-4.9,0.20000000000000018,-0.2,0.19999999999999996,-0.09999999999999998,17.45,-5.14,-9.22,1.78,1.7999999999999998,-1.5,-4.2,-0.8,0.6,0.19999999999999996,-0.39999999999999997,-0.3999999999999999,123.39999999999998,-127.3,-225.6,51.4,2.3999999999999995,-2.7,-1.1,-0.6,10
12.5,1,0.23529411764705882,2,-2,-14,3,1.8299999999999983,1.6,-7.540000000000001,-2.83,1.0000000000000002,0.7,-1,-0.2,3.700000000000003,4.7,1.7000000000000002,0,-0.09999999999999998,-1.5,-1.1,-0.8,-0.40000000000000013,0.29999999999999993,3.5999999999999996,0.10000000000000003,0.6000000000000001,-0.09999999999999998,-0.4,-0.1,3.0999999999999996,1.8,-4.9,1.7,2,1,-2,0.5,-72.8,-37.5,101.2,-25,0.3999999999999999,-0.8999999999999999,-2.6,1.2,-0.33999999999999986,2.09,6.64,-0.38999999999999996,1.4000000000000004,3.4,0.4,1.7,23.00000000000003,24,-10,-6.199999999999999,10.8,5.5,-9.200000000000001,0.3999999999999999,-1.8000000000000003,-0.8,1.2000000000000002,-0.1,6.399999999999999,0.09999999999999998,-9.600000000000001,1.9000000000000001,0.7999999999999999,-0.8999999999999999,-2.2,0.8,-1.3200000000000003,10.98,-9.649999999999999,6.699999999999999,1.3,0.6,-0.7,-0.2,1.3,-1,-5.7,0.7,67,32.4,-23,5.300000000000001,0.39999999999999947,-0.09999999999999998,-0.8999999999999999,-0.30000000000000004,14
10.5,1,0.1470588235294118,5,0,-3,-1,4.5,4.1,10.639999999999999,-8.21,0.20000000000000018,0.20000000000000007,-0.7999999999999998,-0.4,-0.6999999999999993,-0.2999999999999998,-6.7,-3.7,-0.09999999999999998,0.19999999999999998,0.8999999999999999,0.19999999999999998,0.09999999999999998,-0.19999999999999996,0.09999999999999998,-0.8999999999999999,0.30000000000000004,0.30000000000000004,1.3,-0.09999999999999998,-1,2,-2,-0.5999999999999999,-0.10000000000000053,0.19999999999999996,-1.1,-0.1,-6.200000000000017,-51.2,-37.199999999999996,31.799999999999997,-1.1,-0.4,-0.09999999999999998,-0.1,0.08999999999999986,-0.8200000000000001,0.08999999999999986,-2.66,0.3999999999999986,-2,-5.6,-2.9000000000000004,14.400000000000006,-39.9,-169.6,-48.9,0.3999999999999986,2.7,-8.6,-0.6000000000000001,-0.2999999999999998,-0.9,0.7,1,-0.1999999999999993,4.1,2.799999999999999,2.5,0.4,0.4,1.4000000000000001,0.1,0.4799999999999969,2.7500000000000004,0.48,-13.559999999999999,0.2999999999999998,0.30000000000000004,-0.7000000000000001,0,0.3,0.6,1.3000000000000003,1,-2,-4,-181,-43.7,0.6000000000000005,0.4,-1.8,-0.09999999999999998,22
13,1,0.27022058823529416,6,-4,-6,-2,9.61,-4.73,0.18000000000000016,-6.98,1.5999999999999999,-0.39999999999999997,-0.39999999999999997,-0.10000000000000003,4.600000000000001,-2.1,3.6,-3.7,-0.7000000000000001,-0.7,1.2999999999999998,-1.1,-1.1999999999999997,0.49999999999999994,1.8,-0.5,1.9000000000000001,-0.1,-2.0999999999999996,0.9,1.8999999999999995,-0.09999999999999998,-3.1,1.1999999999999997,1.9000000000000004,0.6,0.9,0.2,23.400000000000006,-18.9,-162.6,73.1,0.6000000000000001,-0.39999999999999997,-1.4,0.8999999999999999,-3.67,0.52,2.22,-0.86,2.9000000000000004,-2.0999999999999996,2.9000000000000004,-4.1,48.39999999999998,-21.6,48.4,-42.3,11.899999999999999,1.9000000000000001,6.9,1.2,0.6000000000000005,-0.7000000000000001,-4.4,1.6,7.199999999999999,-0.8,-2.8,-0.1,1.8,-0.9,-3.1999999999999997,1.1,11.600000000000001,1.94,5.35,-3.9099999999999997,1.7000000000000002,0.39999999999999997,1.7,0,3,-1.4,-5,1.6,26.100000000000023,0.8000000000000007,109.1,-36.5,-0.20000000000000018,0.30000000000000004,1,0.19999999999999996,14
14,1,0.125,1,1,0,6,9.190000000000005,-1.950000000000001,-0.09999999999999964,-5.0600000000000005,1,0,1,0.2,0.1999999999999993,0.7999999999999998,6.2,2.4000000000000004,-1.2,0.2,0.8,1,-0.9000000000000001,-0.5,0.09999999999999998,-0.7,1.1,-0.8999999999999999,-0.8999999999999999,0.3,4,-1,1,-0.8,2,0,1,-0.5,-43.60000000000002,-2.8999999999999986,-67.6,-18.9,1.2,0.6000000000000001,0.19999999999999996,-0.5,-2.04,-0.56,-4.18,-2.8,-1,0,5,1.2,8,20,148,38.8,10,1,7,-1.7999999999999998,-0.9000000000000004,0.09999999999999998,-0.8999999999999999,-0.09999999999999998,1.8000000000000007,-1.9000000000000004,-4.199999999999999,8.8,2.2,-0.5,-0.8,0.4,4.98,0.35999999999999943,-2.710000000000001,9.66,1.0000000000000002,0.30000000000000004,1,-0.2,3,0,-1,1,17.80000000000001,29.099999999999998,142.8,64.5,0.5,-0.10000000000000009,2,0.39999999999999997,13
10,0,0.23202614379084974,7,-2,-4,1,6.520000000000003,0.69,-19.42,4.29,1.5,1.1,-4.5,1.2000000000000002,2.700000000000003,-1,-11.3,3.4000000000000004,-0.30000000000000004,0,1.7000000000000002,-0.6000000000000001,1.2,-0.09999999999999998,0.19999999999999996,0.7,1.0999999999999999,0.8,-0.9000000000000001,0.10000000000000003,-0.8000000000000007,-0.2,-0.8,-1.8,1.1000000000000005,0.5,-4.9,0.6000000000000001,-73.5,-31.5,26.5,38,0,0,-0.9999999999999999,0.5,2.31,-1.6400000000000001,-2.24,0.98,-0.40000000000000036,-1,-4.3999999999999995,2.1,-20.30000000000001,10.400000000000002,20.700000000000003,4.699999999999999,8.3,4.9,-33.7,5.8,-1.6999999999999997,-0.4,0.30000000000000004,0.6000000000000001,14.5,1.2000000000000002,-12.5,0.30000000000000004,1.4,1,-0.6,0.4,5.469999999999999,-1.04,-27.86,5.92,1.5,0.8,-5.5,1.3,0.19999999999999996,1.2,-0.7999999999999999,-0.39999999999999997,44.400000000000034,18.4,-106.60000000000001,33.6,1.1000000000000005,0.8,-0.4,-0.6000000000000001,3
9.5,1,0.25326797385620914,4,2,3,-1,-5.989999999999995,-1.9799999999999998,18.38,0.8700000000000001,0.7999999999999998,-0.2,-0.20000000000000007,0.8,6.499999999999998,1.7999999999999998,4.5,-1.2999999999999998,-0.10000000000000009,-1.1,-2.1,-0.6,-0.10000000000000009,0.19999999999999996,0.8999999999999999,-0.4,-0.09999999999999998,0.6,-0.09999999999999998,-0.1,0.8000000000000007,0.8,8.8,1.5,1.3000000000000003,0,2.3,0.6,-39.099999999999994,-55.400000000000006,-163.10000000000002,24.200000000000003,0.7,0,-0.3,0.5,-0.44999999999999973,0.17999999999999972,4.3100000000000005,0.22,1.5,-1.7999999999999998,2.5,0,38.900000000000006,-27.700000000000003,14.899999999999999,29.900000000000002,6.700000000000001,-3.9000000000000004,2.6999999999999997,1.9000000000000001,0.1999999999999993,-0.5,-3.8,0.2,6.300000000000001,8,2.3,0.7999999999999999,0.20000000000000018,0.5,0.19999999999999996,0,9.479999999999997,1.2000000000000002,-1.9499999999999997,4.3,0.8999999999999999,-0.7,-1.0999999999999999,0.19999999999999998,0.30000000000000004,0.29999999999999993,-0.7,0.29999999999999993,84.59999999999997,21.299999999999997,47.6,22.6,0,0.6000000000000001,2.8,0.8,15
10,0,0.33333333333333337,8,-3,3,0,4.799999999999997,-1.0699999999999998,-7.57,3.39,1.4,0.1,-1.6,-0.09999999999999998,5.699999999999999,4.699999999999999,3.7,0.4,-0.10000000000000009,1.2000000000000002,4.9,-1.1,-0.7999999999999998,-0.1,-2.8,0.09999999999999998,0.6000000000000001,-0.4,-0.4,-0.1,3.6000000000000005,-1.7000000000000002,0.5999999999999999,0.29999999999999993,2.5999999999999996,-0.4,-1.4,0,-94.80000000000001,36.5,15.2,6.4,0.4,0.09999999999999998,-1.6,-1.1,-0.3200000000000003,2.67,-0.3200000000000003,0.37,-1.0999999999999996,3.5999999999999996,2.9000000000000004,-0.3999999999999999,-35.70000000000002,44.6,99.30000000000001,7.8,15.899999999999999,0.5999999999999999,-11.1,-0.9000000000000004,-2.4000000000000004,0.6000000000000001,0.6,-0.2,18.599999999999998,-2.4,-0.3999999999999999,0.9999999999999999,0.5999999999999999,-0.8,-1.4,-0.9,8.780000000000001,-2.2,-7.890000000000001,9.79,2,0.4,-2,-0.29999999999999993,1.4000000000000001,-0.6000000000000001,1.4000000000000001,-0.8999999999999999,109.69999999999999,20.7,138.7,7.4,1,0.19999999999999996,0.19999999999999996,-0.2,36
