Spread,Win Percent Diff,Average Time of Possession (Excluding OT) This Season,Average Time of Possession (Excluding OT) Last 3 Games vs. season average,Average Time of Possession (Excluding OT) Last 1 Game vs. season average,Average Time of Possession (Excluding OT) @ vs. season average,Completion Percentage This Season,Completion Percentage Last 3 Games vs. season average,Completion Percentage Last 1 Game vs. season average,Completion Percentage @ vs. season average,Extra Points Made per Game This Season,Extra Points Made per Game Last 3 Games vs. season average,Extra Points Made per Game Last 1 Game vs. season average,Extra Points Made per Game @ vs. season average,First Downs per Game This Season,First Downs per Game Last 3 Games vs. season average,First Downs per Game Last 1 Game vs. season average,First Downs per Game @ vs. season average,Fourth Downs per Game This Season,Fourth Downs per Game Last 3 Games vs. season average,Fourth Downs per Game Last 1 Game vs. season average,Fourth Downs per Game @ vs. season average,Giveaways per Game This Season,Giveaways per Game Last 3 Games vs. season average,Giveaways per Game Last 1 Game vs. season average,Giveaways per Game @ vs. season average,Opponent Interceptions Thrown per Game This Season,Opponent Interceptions Thrown per Game Last 3 Games vs. season average,Opponent Interceptions Thrown per Game Last 1 Game vs. season average,Opponent Interceptions Thrown per Game @ vs. season average,Kicking Points per Game This Season,Kicking Points per Game Last 3 Games vs. season average,Kicking Points per Game Last 1 Game vs. season average,Kicking Points per Game @ vs. season average,Kickoffs per Game This Season,Kickoffs per Game Last 3 Games vs. season average,Kickoffs per Game Last 1 Game vs. season average,Kickoffs per Game @ vs. season average,Net Punt Yards per Game This Season,Net Punt Yards per Game Last 3 Games vs. season average,Net Punt Yards per Game Last 1 Game vs. season average,Net Punt Yards per Game @ vs. season average,Opponent Fumbles per Game This Season,Opponent Fumbles per Game Last 3 Games vs. season average,Opponent Fumbles per Game Last 1 Game vs. season average,Opponent Fumbles per Game @ vs. season average,Interceptions Thrown Percentage This Season,Interceptions Thrown Percentage Last 3 Games vs. season average,Interceptions Thrown Percentage Last 1 Game vs. season average,Interceptions Thrown Percentage @ vs. season average,Passing First Downs per Game This Season,Passing First Downs per Game Last 3 Games vs. season average,Passing First Downs per Game Last 1 Game vs. season average,Passing First Downs per Game @ vs. season average,Passing Yards per Game This Season,Passing Yards per Game Last 3 Games vs. season average,Passing Yards per Game Last 1 Game vs. season average,Passing Yards per Game @ vs. season average,Points per Game This Season,Points per Game Last 3 Games vs. season average,Points per Game Last 1 Game vs. season average,Points per Game @ vs. season average,Punt Attempts per Game This Season,Punt Attempts per Game Last 3 Games vs. season average,Punt Attempts per Game Last 1 Game vs. season average,Punt Attempts per Game @ vs. season average,Rushing Attempts per Game This Season,Rushing Attempts per Game Last 3 Games vs. season average,Rushing Attempts per Game Last 1 Game vs. season average,Rushing Attempts per Game @ vs. season average,Takeaways per Game This Season,Takeaways per Game Last 3 Games vs. season average,Takeaways per Game Last 1 Game vs. season average,Takeaways per Game @ vs. season average,Third Down Conversion Percentage This Season,Third Down Conversion Percentage Last 3 Games vs. season average,Third Down Conversion Percentage Last 1 Game vs. season average,Third Down Conversion Percentage @ vs. season average,Touchdowns per Game This Season,Touchdowns per Game Last 3 Games vs. season average,Touchdowns per Game Last 1 Game vs. season average,Touchdowns per Game @ vs. season average,Turnover Margin per Game This Season,Turnover Margin per Game Last 3 Games vs. season average,Turnover Margin per Game Last 1 Game vs. season average,Turnover Margin per Game @ vs. season average,Yards per Game This Season,Yards per Game Last 3 Games vs. season average,Yards per Game Last 1 Game vs. season average,Yards per Game @ vs. season average,Yards per Pass Attempt This Season,Yards per Pass Attempt Last 3 Games vs. season average,Yards per Pass Attempt Last 1 Game vs. season average,Yards per Pass Attempt @ vs. season average,Target
6.5,0.16666666666666669,4,2,8,0,3.1199999999999974,-11.26,-3.55,-6.77,0.10000000000000009,0.3999999999999999,1.1,-0.5,1.1000000000000014,1.8000000000000003,5.1,-0.5,0.7000000000000001,-0.9999999999999999,-1.2999999999999998,-0.09999999999999998,-0.19999999999999996,-0.5,-1.2,-0.30000000000000004,0.30000000000000004,-0.4,0.30000000000000004,-0.1,1.200000000000001,2.5,2.1999999999999997,-2.4000000000000004,0.39999999999999947,1.4,2.4000000000000004,-0.39999999999999997,-17.900000000000006,-12.600000000000001,148.10000000000002,-18.8,0.40000000000000013,1.4000000000000001,2.4000000000000004,-0.4,-0.2999999999999998,-1.2000000000000002,-3.63,-0.6799999999999999,0.5,1.2000000000000002,0.5,0.7,29.69999999999999,33.7,-7.299999999999997,-9,-0.1999999999999993,5.8,14.799999999999999,-1.8,-0.3999999999999999,0,3.5999999999999996,-0.30000000000000004,-1.4000000000000021,-2.1,9.600000000000001,-2.6,0.5,0.19999999999999996,1.5,-0.30000000000000004,0.39000000000000057,13.25,14.969999999999999,3.74,-0.19999999999999973,0.3999999999999999,1.8000000000000003,-0.09999999999999998,0.6,0.6000000000000001,2.6,-0.2,30.399999999999977,43.699999999999996,26.4,1.8999999999999986,-0.5,0.09999999999999987,-1.4,-0.1,1
3.5,0.22916666666666669,1,2,-2,2,2.1700000000000017,-6.550000000000001,-18.78,2.85,0.6000000000000001,0.6,1.6,-0.09999999999999998,-0.3999999999999986,-0.39999999999999997,0.6,-0.7999999999999999,-0.7,-0.4,-0.7,0.30000000000000004,-0.5,0.09999999999999998,-0.5,-0.4,0.10000000000000009,0.4,-1.9,0.3,-1.5999999999999996,3.4,2.4000000000000004,-0.9000000000000001,-0.20000000000000018,1.5,2.8,-0.3,16.69999999999999,-10.9,-76.30000000000001,19,-0.5,1.5,2.5,-0.7,-1.54,-0.6,-5.39,0.33999999999999997,-0.1999999999999993,0.1,-0.20000000000000007,-2.1,-13.799999999999983,-2.8,-45.800000000000004,-31.700000000000003,1.3999999999999986,6.4,11.4,-1.7,0.20000000000000018,-0.19999999999999998,-1.8,0.19999999999999996,5,11.3,6,3.4,-0.2999999999999998,1.3,-0.30000000000000004,-0.2,7.23,5.37,19.96,-0.03000000000000025,0.5,0.5,1.5,-0.1,0.19999999999999998,1.2,0.19999999999999996,0.30000000000000004,17.600000000000023,8.200000000000001,-47.4,-8.3,1.1000000000000005,0.20000000000000007,-1.5999999999999999,0.09999999999999998,0
6.5,0.10416666666666663,0,-2,-4,-1,4.020000000000003,-1.3899999999999997,-2.7399999999999998,0.7,1.3000000000000003,-1.4,-1.7,0.1,0,0.7000000000000001,5,-1.7000000000000002,-0.3999999999999999,-0.4,1.6,-0.39999999999999997,-0.09999999999999987,0.5,1.9000000000000001,0,0.5,-0.8999999999999999,0.5,-0.30000000000000004,0.9000000000000004,0.20000000000000007,3.9,-1.1,0.8000000000000007,-0.19999999999999996,0.7999999999999999,-0.19999999999999996,-68.4,-63.099999999999994,-156.39999999999998,39.1,0.19999999999999996,-0.5,-0.7999999999999999,0.1,-0.72,-0.75,-0.72,0.05000000000000002,0.29999999999999893,-0.09999999999999998,2.3,-0.6,20.80000000000001,12.799999999999999,37.8,-9.5,5.200000000000003,-7.5,-3.8000000000000003,0,-1.2999999999999998,-1.2999999999999998,-3.3,0.7,-0.8999999999999986,-2.5999999999999996,-8.9,-0.7999999999999998,0.5,-1.5,-0.5000000000000001,-0.30000000000000004,11.030000000000001,-7.870000000000001,-25.119999999999997,-0.76,0.7999999999999998,-1.2000000000000002,-1.2000000000000002,0.2,0.6,-2.1,-2.4,-0.40000000000000013,27.399999999999977,19.400000000000002,33.4,-8.2,1,0.6000000000000001,1.2999999999999998,0,1
4.5,-0.125,-2,0,-6,1,-2.6499999999999915,-3.3600000000000003,-19.86,-0.030000000000000027,-0.2999999999999998,-0.29999999999999993,-2.3,-0.30000000000000004,-2.900000000000002,-1.2999999999999998,-6.9,0,-0.7999999999999998,0.2,1.2000000000000002,-0.1,0.29999999999999993,-0.7000000000000001,1.3,-0.1,-0.20000000000000007,-1.9000000000000001,-1.2000000000000002,-0.7,1.5999999999999996,0.6000000000000001,-3.4,1.3,0.20000000000000018,-0.8,-2.8,0.1,30.19999999999999,-34.2,-75.80000000000001,-3.9,0.10000000000000009,0.4,2.1,0.2,2,-1.2199999999999998,0.7400000000000002,0.10999999999999999,-0.09999999999999964,0.19999999999999996,-3.1,0.5,-18.400000000000006,46.3,47.6,0.3999999999999999,-1.2999999999999972,-3.5999999999999996,-10.3,-1.4,0.5,-0.2,-1.5,0,-1.7999999999999972,-7.8,-9.8,1.2000000000000002,0.09999999999999987,-2.5,-1.9000000000000001,-0.7999999999999999,-1.2999999999999972,-8.48,-1.3000000000000007,2.19,-0.3999999999999999,-0.7000000000000001,-1.4,-0.4,-0.30000000000000004,-1.9,-3.3,-0.8,-31.80000000000001,9.899999999999999,-7.800000000000004,3.8000000000000003,-1.0999999999999996,0.19999999999999998,-1.0999999999999999,-0.4,1
2.5,0,1,-1,-2,0,3.809999999999995,-10.68,-20.83,0.8200000000000001,-0.5,-0.2,-0.4999999999999999,-0.8,0.10000000000000142,-3.5,-3.9,-0.6000000000000001,-0.6,0.09999999999999998,0.4,0.7,0.19999999999999996,0.8999999999999999,1.2,0,0.7,0.39999999999999997,0.7,-0.2,-0.9000000000000004,0.4,-0.8999999999999999,0.1,-1,-0.4,-1,-0.4,20,120.69999999999999,203,-5.800000000000001,-0.09999999999999998,0.6,-0.1,-0.2,0.4700000000000002,1.32,3.1,-0.49,0.09999999999999964,-2.6,1.1,-0.30000000000000004,-30.099999999999994,-40.8,11.899999999999999,7.699999999999999,-6.200000000000003,-0.9000000000000001,-0.1999999999999993,-4.9,0.8000000000000003,2.8,4.8,-0.3,3.099999999999998,-0.8999999999999995,-18.900000000000002,-1.3,0.3999999999999999,1.1,1.4,-0.2,4.689999999999998,-21.28,-34.6,-9.96,-0.9000000000000001,-0.19999999999999998,0.09999999999999987,-0.8,0.2,0.19999999999999996,0.2,-0.10000000000000003,-40.200000000000045,-37.2,-57.2,8.7,-0.5999999999999996,-1.6,-2.6,-0.3,1
4.5,0.08333333333333337,-2,6,5,-2,-1.8599999999999994,15.51,14.8,-2.67,0.5,1.2,1.5,0.2,0.6000000000000014,6.8999999999999995,7.6,-1.5,-0.30000000000000004,0.4,0.7,0.1,-0.2999999999999998,-0.30000000000000004,1.7000000000000002,0.4,-0.30000000000000004,0.4,0.7,-0.5,1.5999999999999996,2.3000000000000003,-3.4,-1.2,1.0999999999999996,2.1,-0.9,-0.3,11.599999999999994,-126.7,-126.4,-22.8,0.29999999999999993,0.30000000000000004,-0.7000000000000001,-0.7000000000000001,-0.07000000000000028,0.16000000000000014,3.26,1.86,2.3000000000000007,6.300000000000001,8.3,-0.6000000000000001,54.30000000000001,56.3,44.3,3.9,4.100000000000001,11.4,-0.9000000000000004,-0.7000000000000001,0.20000000000000018,-2.8,-2.8,-0.9,-4,8,6,-5.3,-0.20000000000000007,0.8,-0.2,-0.7,-3.0900000000000034,9.84,5.640000000000001,0.4600000000000002,0.5,1.5,0.5,0.1,0.1,1.1,-1.9000000000000001,-1.2,24.799999999999955,62.1,-35.2,-4.3999999999999995,1.3000000000000007,1.7,1.1,-0.3,0
3.5,0.03999999999999998,-1,-2,-6,1,-4.159999999999997,-2.6399999999999997,-16.48,0.92,0.3999999999999999,0.3999999999999999,1.4,-0.8999999999999999,-0.3000000000000007,-3,-1.2999999999999998,-0.49999999999999994,-1.6,-1.6,-4.6,0.7,-0.09999999999999987,1.6,1.9000000000000001,0.19999999999999998,0,1.2999999999999998,2,-0.30000000000000004,1,2,2,-2.4,0,0.3,2,-1,-19.69999999999999,58,190.3,-10,-0.8,-0.8,-1.8,-0.09999999999999998,0.1599999999999997,3.0300000000000002,2.3299999999999996,1.26,-2.8000000000000007,-2.5,-5.8,0.5,-59.599999999999994,-19.599999999999998,-67.6,7.1000000000000005,0.5,0.9000000000000004,7.5,-4.1,-0.5,0.8,3.5,-0.2,6.900000000000002,-3.4,0.8999999999999999,-1.7999999999999998,-0.19999999999999996,1.2000000000000002,1.8,-0.19999999999999998,6.850000000000001,-11.21,-2.54,-2.8099999999999996,-0.09999999999999964,-0.10000000000000009,0.9000000000000001,-0.4,-0.1,-0.4,-0.09999999999999998,-0.4,-11.199999999999989,-32.9,-13.2,-18.599999999999998,1.1999999999999993,0.7000000000000001,-0.6000000000000001,0.19999999999999998,0
6.5,0.16000000000000003,-1,-1,6,1,2.8699999999999903,9.17,7.64,1.03,1.0000000000000002,-0.4,0,-0.5,4.799999999999997,-2.2,-6.199999999999999,-0.9000000000000001,0.8999999999999999,-0.10000000000000003,1.9000000000000001,0.30000000000000004,-0.3999999999999999,1.2999999999999998,0.6,0.1,-0.20000000000000007,0.8,1.8,0.1,0.20000000000000018,-2.2,2.2,0.6,0.7000000000000002,-0.7,-0.29999999999999993,-0.7,-28.200000000000017,-24.6,-47.2,17.5,-0.3999999999999999,-0.1,1.6,0.1,-2.32,1.6800000000000002,1.25,-0.5900000000000001,7,-1.4000000000000001,-2,-1.4000000000000001,118.4,-29.6,-88.6,-13.4,5.900000000000002,-2.5,-4.1,-6.2,-0.7999999999999998,-0.4,-0.8,0.4,-6.599999999999998,-3.5999999999999996,5.3999999999999995,0.7999999999999999,-0.19999999999999996,0.8,2.8,0.1,-1.2199999999999989,-3.2100000000000004,-17.880000000000003,-7.1499999999999995,0.8000000000000003,-0.19999999999999998,-1.2,-1.1,0.2,-0.5,2.2,0,59.19999999999999,-53.400000000000006,-112.8,-35.1,0.39999999999999947,-0.19999999999999998,-3,0.5,1
12.5,0.32,1,0,0,-1,6.43,-1.8299999999999996,3.58,0.99,1.7,1.3,-1.3,0.5,7.199999999999999,4.2,11.200000000000001,-0.8,-0.7,0.7,1.3,0.2,0.09999999999999987,1.0999999999999999,4.1,0.5,-0.30000000000000004,0.7000000000000001,-1.3,-0.3,1.0999999999999996,-0.30000000000000004,1.1,0.1,1.8000000000000007,0.4,-0.20000000000000007,0.3,-104.1,-94.1,-250.1,-45.800000000000004,-0.4,-0.8,0.6000000000000001,0.6,-0.6599999999999999,3.31,10.770000000000001,-0.06,6.600000000000001,2.2,8.6,-0.3,94.4,-1,93.4,7.800000000000001,13.7,6.4,3.7,3.6999999999999997,-2.8000000000000003,-2.4,-6.800000000000001,-1.2,-0.7000000000000028,-2.4000000000000004,-2.6999999999999997,-0.20000000000000018,-0.19999999999999996,0.49999999999999994,-1.2,0.10000000000000003,21.07,12.42,23.8,5.7299999999999995,2,1,0,0.5,-0.19999999999999998,-0.6,-5.2,-0.30000000000000004,104,16.3,130,14.400000000000002,1.1999999999999993,-0.2,0.6,1,0
3.5,-0.03999999999999998,1,2,6,1,3.6500000000000057,-3.129999999999999,4.01,-3.3,-0.6000000000000001,0.09999999999999998,1.4,0.9,-3.400000000000002,-4.4,-3.4,1.3,-0.6000000000000001,-0.19999999999999996,-0.6,-0.1,0,0.3,3,-0.19999999999999998,0.6000000000000001,-0.4,-0.4,-0.2,0.8000000000000007,2.5,8.8,0.4,-0.5,-0.2,0.5,0.4,27.5,-2.5,-131.5,-16.5,0.30000000000000004,-0.1,0.3,-0.5,-0.16999999999999993,2.43,11.83,-0.6799999999999999,-3.5999999999999996,-4.6000000000000005,-2.6,0.29999999999999993,-66.29999999999998,-40.6,3.700000000000001,6.6000000000000005,-3.1000000000000014,-4.1,-1.0999999999999996,3.3000000000000003,1.2000000000000002,-0.8,-3.8,-0.6000000000000001,3.299999999999997,1,5.300000000000001,0.5,0.7999999999999999,-0.5,-1.2,-0.3,-2.3599999999999994,-0.8399999999999999,-19.94,3.05,-0.6999999999999997,-1.1,-1.7000000000000002,0.4,0.6,-1.1,-4.4,-0.4,-53.60000000000002,-30.6,37.400000000000006,22.6,-1.2999999999999998,1.1,3.8,-0.5,0
5.5,0.16000000000000003,1,2,-2,1,0.6200000000000045,-11.610000000000001,-12.19,-3.0999999999999996,0.5,0.1,-0.5,-0.30000000000000004,2.3999999999999986,-1.6,-10.6,0.30000000000000004,-0.2999999999999998,0.4,2.7,-0.1,-1,1,0,0.19999999999999998,-0.2,1.1,0.8,0.1,-0.10000000000000053,2.5,-7.1,0.7,0.40000000000000036,1.1,-3.6,0.1,7.5,3.8,6.5,21.4,0.7999999999999998,0.5,2.8,-0.4,-1.82,3.3,6.140000000000001,0.61,-1.5,-3.1,-10.5,-0.09999999999999998,-18.799999999999983,-79.8,-233.79999999999998,-1.8999999999999986,4.199999999999999,1.4999999999999998,-16.8,-0.6000000000000001,0.20000000000000018,-0.2,-0.8,0.7000000000000001,5.5,9.5,-1.5,0.40000000000000013,0,1.3,2,-0.2,3.1499999999999986,0.4900000000000002,-24.119999999999997,-6.2,0.7000000000000002,0.1,-1.3,-0.2,1,0.30000000000000004,2,-0.2,23.30000000000001,-48.1,-248.7,16.7,0.2999999999999998,-0.8,-2.8,-0.2,1
6.5,0.27999999999999997,1,0,3,-4,1.0799999999999983,5.710000000000001,-5.59,-2.31,1.4,-0.6,-0.6,-0.4,5.399999999999999,-3.6,-5.6,-1.5999999999999999,1.4,-0.3,-1.6,0,-0.3999999999999999,-2,-3.4,0.4,0.8,1.2000000000000002,0.7999999999999999,-0.4,0.39999999999999947,-2.6,-4.6,-0.20000000000000007,1.2999999999999998,-1.7,-2.7,-0.30000000000000004,-57.29999999999998,118.7,161.7,3.3000000000000007,0.6,-1,-0.4,0.1,-1.32,-3.4299999999999997,0.3500000000000001,0.37,0.7999999999999989,-3.2,-13.2,1,20.400000000000006,-83,-242.6,24,9.5,-8.2,-7.5,-2.5999999999999996,-1.2000000000000002,2.8,4.800000000000001,0.2,6.5,8.2,16.5,-3.3,1,1.2999999999999998,1,-0.6,7.43,-6.170000000000001,-3.04,-0.40000000000000036,1.5,-0.8,-0.5,-0.5,1.4,3.4,4.4,-1,60.19999999999999,-76.4,-137.8,-6.999999999999999,0.4999999999999991,1.4,-2.3,0,0
3.5,0.040000000000000036,1,3,4,1,6.910000000000004,3.92,8.42,-3.78,-0.30000000000000004,1.1,2.6999999999999997,-0.2,4.300000000000001,5,13.299999999999999,-2.0999999999999996,0.30000000000000004,-2.6999999999999997,-0.7,0.4,0.19999999999999996,-2.8,-1.8,0.3,-0.09999999999999998,-0.1,-1.1,0.5,-0.7000000000000002,4.7,-0.7000000000000002,-1.0999999999999999,-0.5999999999999996,1.4,0.3999999999999999,-0.7,-15.400000000000006,-3.799999999999997,-91.39999999999999,2.4999999999999996,0.29999999999999993,-0.7,-0.7000000000000001,-0.7,-0.9800000000000002,-5.0600000000000005,-5.15,1.62,6.4,0.40000000000000013,2.4000000000000004,-2.9,93.4,-4.9,62.39999999999999,-46.6,-3.1999999999999993,8.2,14.8,-4.5,-0.10000000000000053,-0.09999999999999987,-2.1,0.3,-5.300000000000001,5,7.7,3.8999999999999995,0.10000000000000009,-0.6,-1.9,0.5,8.23,16.509999999999998,6.27,-5.22,-0.40000000000000013,0.6,2.5999999999999996,-0.5,-0.19999999999999998,2.1,-0.19999999999999996,0.09999999999999998,39.400000000000034,37.1,213.40000000000003,-31.4,-0.8999999999999995,1.9,4.6,-1.2,1
2.5,0.06,0,-2,-3,0,0.25,-8.26,-24.89,2.27,-0.6000000000000001,-0.9,-1.6,0.1,-0.7000000000000028,-5.4,-6.699999999999999,-0.8,-1.1,0.8999999999999999,-0.09999999999999998,0.5,0,-1,-1,-0.1,0,0.7,0,0.30000000000000004,-0.7999999999999998,-1.1,1.1999999999999997,1.7,-0.3000000000000007,-1.7000000000000002,-1.2999999999999998,0.5,68,59.599999999999994,81,8.7,-0.5,0.5,1.5,0.2,0.3400000000000003,1.3399999999999999,0.63,-0.94,0.40000000000000036,-3.5999999999999996,-10.6,-0.4,5,-63.699999999999996,-140,5.1,-2.5,-8.8,-12.5,0.19999999999999996,1.4000000000000004,0.7,2.4,0.1,-1.3000000000000007,-2.3,-0.2999999999999998,0.5,0,0.6000000000000001,0,0.5,-2.479999999999997,2.5699999999999994,-12.580000000000002,-3.32,-0.3999999999999999,-1.4,-2.4,-0.30000000000000004,0,1.7000000000000002,1,0.7999999999999999,-18.700000000000045,-109,-118.69999999999999,-5.5,0.09999999999999964,-2.1,-4,-0.1,0
3.5,-0.2,2,-3,0,-3,-1.0600000000000023,3.04,6.61,-3.48,-0.2999999999999998,0.39999999999999997,0.7,-0.8999999999999999,-2.599999999999998,1.7000000000000002,3.4,-4.1,0.7999999999999998,-0.20000000000000007,-3.2,0.4,0.19999999999999996,0.8999999999999999,-0.8,0.4,0,-1.7000000000000002,-2,0.2,-0.7000000000000002,-3,-5.7,0.2,-0.7000000000000002,-1.4,-2.7,-0.4,-70.19999999999999,51.099999999999994,96.8,8.3,-0.30000000000000004,-0.29999999999999993,-1.3,0.19999999999999998,0.3400000000000001,-0.29,-2.29,2.1399999999999997,-3.3000000000000007,3.3999999999999995,2.7,-0.39999999999999997,-40.39999999999998,119.2,7.6,8.1,-4.300000000000001,-0.5999999999999996,-3.3,-4.5,-1.4000000000000004,1.6,2.5999999999999996,-0.10000000000000003,3.1999999999999993,-7.5,-2.8,-8.3,-0.19999999999999996,-1.9,-2.2,0.6,-1.75,4.39,30.11,-8.620000000000001,-0.6000000000000001,0.39999999999999997,0.4,-0.8,-0.4,-2.8,-1.4,0.19999999999999998,-11.899999999999977,82.8,40.1,-32.9,-0.09999999999999964,1.5,-0.20000000000000007,-0.4,1
6.5,0.16000000000000003,1,-4,4,-1,1.3100000000000023,-3.0300000000000002,9.6,-6.06,0.3999999999999999,1.1,4.3999999999999995,-0.7,2.8000000000000007,1.2,11.799999999999999,-3.6,0.7,-0.3,0.7,0,-0.2999999999999998,-0.8999999999999999,-2.3,-0.6000000000000001,0,0.9999999999999999,1,-0.39999999999999997,1.2000000000000002,1.9,8.200000000000001,0.8999999999999999,0.3000000000000007,1.5999999999999999,6.300000000000001,-0.4,4.299999999999983,-105.30000000000001,-128.7,21.900000000000002,0.19999999999999996,-0.09999999999999998,0.19999999999999996,-0.7,-1.3099999999999998,-2.54,-4.54,-0.94,2.3000000000000007,0,6.3,-1.7,78.50000000000003,-31.200000000000003,95.5,-45.7,3.400000000000002,10.1,34.4,-3,0.20000000000000018,-2.5,-3.8,0.8,-0.40000000000000213,-1.7,3.5999999999999996,-0.30000000000000004,0.09999999999999987,1.5,1.1,-0.3,1.8500000000000014,1.4100000000000001,17.41,-7.98,0.2999999999999998,1.3,4.3,-0.6000000000000001,0.4,2.4,3.3999999999999995,0.2,73.5,-21.5,147.5,-28.499999999999996,0.10000000000000053,-0.49999999999999994,0.7000000000000001,-0.2,1
2.5,0.11999999999999994,0,2,5,0,-2.1199999999999974,10.719999999999999,11.61,-4.659999999999999,0.3999999999999999,2.1,1.4,0.1,0.10000000000000142,4.7,4.1,0.7,0.19999999999999996,-0.8,2.2,-0.30000000000000004,-0.09999999999999987,0.5,0.9000000000000001,-0.1,-0.20000000000000007,-0.2,2.8,-0.2,1.0000000000000009,-1.2999999999999998,-1,-0.19999999999999998,0.6999999999999993,0.7000000000000001,-0.30000000000000004,0.2,-37,-22,-24.999999999999996,-2.1999999999999993,0.29999999999999993,0.6,-1.7000000000000002,-0.1,-0.3600000000000003,2.4299999999999997,2.1999999999999997,-1.71,-2.700000000000001,4.699999999999999,5.3,0.7,-28.299999999999983,85.69999999999999,100.69999999999999,2.8,3.799999999999997,8.8,-0.1999999999999993,0.3999999999999999,-1,-0.30000000000000004,-1,-0.2,3.299999999999997,-0.6999999999999997,-3.7,-0.09999999999999998,0.30000000000000004,0,2.3,0,-0.3299999999999983,19.79,2.049999999999999,-1.1499999999999995,0.40000000000000013,1.7,0.40000000000000013,0,0.4,-0.6000000000000001,1.4,0.1,22.30000000000001,46.3,73.3,24.900000000000002,0.1999999999999993,2.2,-0.30000000000000004,-0.3,0
6.5,0.03846153846153849,2,-1,-1,2,4.25,-4.3100000000000005,-20.33,1.86,0.20000000000000018,-1.1,-2.8,0.30000000000000004,5.099999999999998,0.09999999999999998,2.1,-2.6,0.7999999999999999,2.1,2.8,-0.4,0,0,0,-0.3,-0.09999999999999998,0.6000000000000001,1.9000000000000001,-0.1,2.3000000000000007,-4,2.3,-1.1,1.2000000000000002,-1.8,-1.8,0.3,-93.30000000000001,26.1,-106.3,23.299999999999997,0.19999999999999996,0.19999999999999998,0.19999999999999998,0.19999999999999998,-0.7399999999999998,0.8699999999999999,-5.08,0.78,3.700000000000001,0.3999999999999999,4.699999999999999,-3.6,63,-14.3,115,-83.6,6.399999999999999,-9.9,-11.6,-0.2,-2.0000000000000004,0.7,-2,0.8,-0.8999999999999986,-5.3,-5.9,1.2000000000000002,0.40000000000000013,0.7000000000000001,2.4,0.09999999999999998,5.039999999999999,-6.5600000000000005,15.46,-10.2,0.6000000000000001,-1,-2.4000000000000004,0.2,0.4,0.7,2.4000000000000004,0.4,70,-40.699999999999996,50,-67.8,-0.09999999999999964,-1.3,-0.3999999999999999,-0.4,0
4.5,-0.07692307692307693,0,0,1,1,-4.710000000000001,1.83,-2.2300000000000004,-2.86,0.5,0.8,-0.5,-0.7,-1.5999999999999979,2.8,3.3999999999999995,-2.9,-0.7000000000000001,-0.7,-0.7000000000000001,0.8,0,1.3,0,-0.30000000000000004,0,1,1,0,0.2999999999999998,0.6,-3.7,-1.7,0,2,2,-1,-40,-38,47,0.7999999999999998,-0.8,1.2,5.2,-0.6000000000000001,0.95,3.87,0.95,0.96,-5.9,2.1,2.1,-2.4,-122.40000000000003,53.9,122.60000000000001,-43.4,2.3999999999999986,10.7,12.4,-6.4,-0.8999999999999995,-0.9,1.1,0.4,9.899999999999999,1.2999999999999998,0.9000000000000001,2.2,-0.19999999999999996,1.8,2.8,0,5.080000000000005,-9.44,-13.7,-4.29,0.30000000000000027,1.7000000000000002,2.3000000000000003,-0.8,-0.19999999999999998,0.5,2.8,0.3,-39.80000000000001,68.5,140.2,-33.3,0.5999999999999996,2.4000000000000004,3.7,-0.4,1
7.5,0.17923076923076925,1,-2,-1,3,-3.420000000000009,-7.970000000000001,-0.5,-0.13,1,-0.7,0,-0.19999999999999996,6.5,1.4999999999999998,0.5,1.9,0.20000000000000007,0.6,0.19999999999999998,0,0.30000000000000004,-0.3,-2.7,-0.1,-0.20000000000000007,1.2,0.8,0.1,0.6000000000000005,-0.10000000000000009,2.5999999999999996,0.20000000000000007,0.7999999999999998,0.5,-0.2,-0.09999999999999998,-49.70000000000002,-83.1,-39.7,-41.900000000000006,0.10000000000000009,-0.9,-1.9,-0.1,0.18999999999999995,-1.9600000000000002,-7.5,-0.64,3.9000000000000004,1.6,3.9,1.7,53.099999999999994,23.5,54.1,-15.9,6.699999999999999,-0.6,-5.3,-1.4999999999999998,-1.9,-1.5,0.1,-1.1,1.8999999999999986,-3.1,-8.1,4,-0.09999999999999987,0.6,-0.10000000000000003,0,14.57,5.79,-1.52,8.120000000000001,0.9000000000000004,-0.09999999999999998,-1.1,-0.4,-0.4,0.9,2.6,0.10000000000000003,89.40000000000003,5.399999999999999,-87.6,5.400000000000002,0.3000000000000007,-0.7,-0.09999999999999998,-0.9,1
